"Customer Id","Invoice Number","Entity Type","Purchase Item","Unit Price","Quantity","Amount","Paid On","Invoice Date","Expire On"
cus_9663553,1134302,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:07:00.000,2023-08-19,2024-05-19 01:07:00.000
cus_9663553,1134302,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:07:00.000,2023-08-19,2024-06-19 01:07:00.000
cus_9663553,1134302,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:07:00.000,2023-08-19,2024-07-19 01:07:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2023-08-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2023-09-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2023-10-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2023-11-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2023-12-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-01-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-02-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-03-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-04-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-05-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-06-19 01:08:00.000
cus_9663554,1134303,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:08:00.000,2023-08-19,2024-07-19 01:08:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2023-08-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2023-09-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2023-10-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2023-11-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2023-12-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-01-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-02-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-03-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-04-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-05-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-06-19 01:34:00.000
cus_9663555,1134306,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:34:00.000,2023-08-19,2024-07-19 01:34:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2023-08-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2023-09-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2023-10-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2023-11-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2023-12-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-01-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-02-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-03-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-04-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-05-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-06-19 01:46:00.000
cus_9663558,1134308,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 01:46:00.000,2023-08-19,2024-07-19 01:46:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2023-08-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2023-09-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2023-10-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2023-11-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2023-12-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-01-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-02-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-03-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-04-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-05-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-06-19 02:06:00.000
cus_9663559,1134309,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:06:00.000,2023-08-19,2024-07-19 02:06:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2023-08-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2023-09-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2023-10-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2023-11-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2023-12-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-01-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-02-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-03-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-04-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-05-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-06-19 02:13:00.000
cus_9663561,1134311,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 02:13:00.000,2023-08-19,2024-07-19 02:13:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2023-08-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2023-09-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2023-10-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2023-11-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2023-12-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-01-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-02-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-03-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-04-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-05-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-06-26 02:28:00.000
cus_9663563,1147633,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-26 02:28:00.000,2023-08-26,2024-07-26 02:28:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2023-08-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2023-09-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2023-10-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2023-11-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2023-12-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-01-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-02-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-03-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-04-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-05-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-06-19 03:01:00.000
cus_9663570,1134320,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:01:00.000,2023-08-19,2024-07-19 03:01:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2023-08-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2023-09-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2023-10-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2023-11-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2023-12-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-01-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-02-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-03-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-04-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-05-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-06-19 03:58:00.000
cus_9663575,1134326,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:58:00.000,2023-08-19,2024-07-19 03:58:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2023-08-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2023-09-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2023-10-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2023-11-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2023-12-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-01-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-02-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-03-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-04-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-05-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-06-19 03:32:00.000
cus_9663579,1134323,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 03:32:00.000,2023-08-19,2024-07-19 03:32:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2023-08-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2023-09-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2023-10-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2023-11-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2023-12-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-01-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-02-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-03-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-04-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-05-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-06-19 06:42:00.000
cus_9663580,1134331,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 06:42:00.000,2023-08-19,2024-07-19 06:42:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2023-08-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2023-09-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2023-10-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2023-11-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2023-12-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-01-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-02-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-03-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-04-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-05-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-06-19 11:57:00.000
cus_9663591,1134343,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 11:57:00.000,2023-08-19,2024-07-19 11:57:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2023-08-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2023-09-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2023-10-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2023-11-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2023-12-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-01-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-02-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-03-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-04-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-05-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-06-18 21:33:00.000
cus_9663597,1132728,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:33:00.000,2023-08-18,2024-07-18 21:33:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2023-08-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2023-09-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2023-10-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2023-11-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2023-12-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-01-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-02-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-03-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-04-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-05-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-06-18 21:58:00.000
cus_9663598,1132729,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 21:58:00.000,2023-08-18,2024-07-18 21:58:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2023-08-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2023-09-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2023-10-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2023-11-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2023-12-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-01-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-02-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-03-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-04-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-05-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-06-18 20:36:00.000
cus_9663599,1132724,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-18 20:36:00.000,2023-08-18,2024-07-18 20:36:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2023-08-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2023-09-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2023-10-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2023-11-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2023-12-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-01-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-02-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-03-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-04-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-05-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-06-19 15:45:00.000
cus_9663605,1134358,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 15:45:00.000,2023-08-19,2024-07-19 15:45:00.000
cus_9663609,1134362,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 16:53:00.000,2023-08-19,2023-08-19 16:53:00.000
cus_9663609,1134362,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 16:53:00.000,2023-08-19,2023-09-19 16:53:00.000
cus_9663609,1134362,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 16:53:00.000,2023-08-19,2023-10-19 16:53:00.000
cus_9663609,1134362,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 16:53:00.000,2023-08-19,2023-11-19 16:53:00.000
cus_9663609,1134362,Addon,CHN-VAL-1YR,10.0,1,10.0,2023-08-19 16:53:00.000,2023-08-19,2023-12-19 16:53:00.000
